"lang","doc_key","from_id","to_id","text","author_name","year_birth","year_death","from_placename","from_latitude","from_longitude","from_type","from_type_detail","to_placename","to_latitude","to_longitude","to_type","to_type_detail"
"ru","kant-090","Q90","Q38","с Парижу ? Войско в Италью","Kantemir A.D.",1708,1744,"Paris",48.8566666666667,2.35222222222222,"city","city","Italy",42.5,12.5,"country","country"
"ru","sum-042","Q649","Q220","из Москвы к Пекину : Всмотряся в Рим","Sumarokov A.P.",1717,1777,"Moscow",55.755833333333,37.617777777778,"city","city","Rome",41.893055555556,12.482777777778,"city","city"
"ru","sum-042","Q956","Q220","из Москвы к Пекину : Всмотряся в Рим","Sumarokov A.P.",1717,1777,"Beijing",39.90403,116.407526,"city","city","Rome",41.893055555556,12.482777777778,"city","city"
"ru","sum-047","Q545","Q6514","с брегов Бальтийских мещет , Екатеринин меч на Геллеспонте","Sumarokov A.P.",1717,1777,"Baltic Sea",58,20,"sea","sea","Dardanelles",40.2,26.4,"strait (water)","strait (water)"
"ru","sum-047","Q956","Q220","из Москвы к Пекину : Всмотряся в Рим","Sumarokov A.P.",1717,1777,"Beijing",39.90403,116.407526,"city","city","Rome",41.893055555556,12.482777777778,"city","city"
"ru","sum-108","Q645","Q552","С Невы до Одера","Sumarokov A.P.",1717,1777,"Neva",59.9447,30.3094,"river","river","Oder",53.6017,14.5897,"river","river"
"ru","tred-121","Q656","Q956","От Петрополя в лице разность до Пекина","Trediakovskij V.K.",1703,1768,"Saint Petersburg",59.95,30.316666666667,"city","city","Beijing",39.90403,116.407526,"city","city"
"ru","lvov-187","Q2235","Q1899","От Новаграда впрям до Киева Киева","Lvov N.A.",1751,1803,"Veliky Novgorod",58.52099,31.27579,"city","city","Kyiv",50.45,30.523611111111,"city","city"
"ru","hemn-107","Q649","Q900","от Москвы в Казань","Hemnitser I.I.",1745,1784,"Moscow",55.755833333333,37.617777777778,"city","city","Kazan",55.790833333333,49.114444444444,"city","city"
"ru","lomo-010","Q645","Q105261","С своим искусством пред Невой ! Какая светлость окружает В толикой горести Парнас","Lomonosov M.V.",1711,1765,"Neva",59.9447,30.3094,"river","river","Mount Parnassus",38.533,22.6167,"mountain","mountain"
"ru","lomo-112","Q102762","Q1229","от варвар был Азов ; До Меотиских Дон","Lomonosov M.V.",1711,1765,"Azov",47.1,39.416666666667,"city","city","Don",47.0864,39.2386,"river","river"
"ru","lomo-002","Q48","Q545","От теплых уж брегов азийских Вселенной часть до вод Балтийских","Lomonosov M.V.",1711,1765,"Asia",43.6811111111111,87.3311111111111,"continent","continent","Baltic Sea",58,20,"sea","sea"
"ru","xviii-484-1","Q645","Q196479","От невских берегов до Старой Руссы","Knjazhnin Ja.B.",1742,1791,"Neva",59.9447,30.3094,"river","river","Staraya Russa",57.983333333333,31.35,"city","city"
"ru","derz2069","Q545","Q993","От Бельта до Камчатки","Derzhavin G.R.",1743,1816,"Baltic Sea",58,20,"sea","sea","Kamchatka Peninsula",57,160,"region","land"
"ru","derz1018","Q695265","Q645","От Орма до Невы","Derzhavin G.R.",1743,1816,"Hormuz Island",27.0675,56.46,"island","island","Neva",59.9447,30.3094,"river","river"
"ru","radish-003-01","Q18869","Q626","с Тамана чрез Кавказски Горы съеду я на Волгу","Radischev A.N.",1749,1802,"Caucasus",42.261111111111,44.121111111111,"region","land","Volga",45.695,47.8975,"river","river"
"ru","le3-057-0","Q2214","Q78898","от Пскова до Онеги","Lermontov M.Ju.",1814,1841,"Pskov",57.816666666667,28.333333333333,"city","city","Onega",63.935,37.988055555556,"river","river"
"ru","kate-010-0","Q11225429","Q1524","из Фив сынами , В Афинах","Katenin P.A.",1792,1853,"Thebes",38.32388889,23.31722222,"ancient city","ancient city","Athens",37.9841666666667,23.7280555555556,"ancient city","ancient city"
"ru","butur-037","Q201582","Q515809","От Пинда синего до синего Тайгета","Buturlin P.D.",1859,1895,"Pindus",40,20.75,"mountain","mountain","Taygetus",37.1,22.3,"mountain","mountain"
"ru","butur-102","Q3392","Q5680","От Нила до рек Ниневии","Buturlin P.D.",1859,1895,"Nile",31.4653,30.3667,"river","river","Nineveh",36.366667,43.15,"ancient city","ancient city"
"ru","vjaz-078","Q1524","Q220","От Кяхты до Афин , от Лужников до Рима","Vjazemskij P.A.",1792,1878,"Athens",37.9841666666667,23.7280555555556,"ancient city","ancient city","Rome",41.893055555556,12.482777777778,"city","city"
"ru","vjaz-078","Q202163","Q220","от Лужников до Рима","Vjazemskij P.A.",1792,1878,"Luzhniki Stadium",55.715833333333,37.553611111111,"city part","city part","Rome",41.893055555556,12.482777777778,"city","city"
"ru","tss-1523","Q3392","Q645","От Нила до Невы","Tjutchev F.I.",1803,1873,"Nile",31.4653,30.3667,"river","river","Neva",59.9447,30.3094,"river","river"
"ru","tss-1523","Q645","Q29520","От Нила до Невы , от Эльбы до Китая","Tjutchev F.I.",1803,1873,"Neva",59.9447,30.3094,"river","river","China",35,105,"country","country"
"ru","tss-1523","Q1644","Q29520","от Эльбы до Китая","Tjutchev F.I.",1803,1873,"Elbe",50.8875,14.2330555555556,"river","river","China",35,105,"country","country"
"ru","tss-1523","Q34589","Q1653","От Волги по Евфрат , от Ганга до Дуная","Tjutchev F.I.",1803,1873,"Euphrates",31.0043,47.442,"river","river","Danube",48.0951111111111,8.15488888888889,"river","river"
"ru","tss-1523","Q5089","Q1653","от Ганга до Дуная","Tjutchev F.I.",1803,1873,"Ganges",30.1451,78.5974,"river","river","Danube",48.0951111111111,8.15488888888889,"river","river"
"ru","rost-126","Q5627","Q649","От Симбирска до Москвы","Rostopchina E.P.",1812,1858,"Ulyanovsk",54.316666666667,48.366666666667,"city","city","Moscow",55.755833333333,37.617777777778,"city","city"
"ru","sherb-209","Q1874","Q7835","с камнем блудила» В Одессе , Москве и в Крыму","Scherbina N.F.",1821,1869,"Odesa",46.47747,30.73262,"city","city","Crimea",45,34,"region","land"
"ru","kuch-041","Q790987","Q191","с брегов смиренной Авиноры , В лесах моей Эстонии","Kjuhelbeker V.K.",1797,1846,"Avijõgi",58.94091,27.05566,"river","river","Estonia",59,26,"country","country"
"ru","kara-138","Q220","Q153698","Из Рима в Клин","Karamzin N.M.",1766,1826,"Rome",41.893055555556,12.482777777778,"city","city","Klin",56.333888888889,36.7125,"city","city"
"ru","petras-05","Q33","Q7835","От финских и до крымских","Balasoglo A.P.",1813,1893,"Finland",65,27,"country","country","Crimea",45,34,"region","land"
"ru","xvost-086","Q34589","Q5484","с берегов Евфрата До Каспия","Hvostov D.I.",1757,1835,"Euphrates",31.0043,47.442,"river","river","Caspian Sea",42,50.5,"lake","lake"
"ru","xvost-105","Q1899","Q1773","от Киева до Риги","Hvostov D.I.",1757,1835,"Kyiv",50.45,30.523611111111,"city","city","Riga",56.9475,24.106944444444,"city","city"
"ru","delw-068","Q545","Q5428","От Бельта до Сибири","Delvig A.A.",1798,1831,"Baltic Sea",58,20,"sea","sea","Siberia",60,105,"region","region"
"ru","nek1-036","Q649","Q198834","От Москвы до Юрьевец - Повольска","Nekrasov N.A.",1821,1877,"Moscow",55.755833333333,37.617777777778,"city","city","Yuryevets",57.316666666667,43.1,"city","city"
"ru","nek2-126","Q103789","Q212","От Арзамаса до Украйны","Nekrasov N.A.",1821,1877,"Arzamas",55.383333333333,43.8,"city","city","Ukraine",49,32,"country","country"
"ru","tols-208","Q2770","Q103789","из Тулы в Арзамас","Tolstoj A.K.",1817,1875,"Tula",54.2,37.616666666667,"city","city","Arzamas",55.383333333333,43.8,"city","city"
"ru","tols-219","Q1524","Q103011","Из Афин в Коринф","Tolstoj A.K.",1817,1875,"Athens",37.9841666666667,23.7280555555556,"ancient city","ancient city","Corinth",37.9386111111111,22.9272222222222,"city","city"
"ru","tols-004","Q668","Q1108445","Из Индии дальной На Русь","Tolstoj A.K.",1817,1875,"India",22.8,83,"country","country","Kievan Rus'",50.45,30.525,"country","country"
"ru","tols-206-0","Q3766","Q16869","от Дамаска Дамаска до Царьграда","Tolstoj A.K.",1817,1875,"Damascus",33.513055555556,36.291944444444,"city","city","Constantinople",41.0125,28.98,"city","city"
"ru","apuh-278","Q12544","Q159","из дальней родной Византии Ветер занес их на север России","Apuhtin A.N.",1840,1893,"Byzantine Empire",41.01527778,28.98472222,"country","country","Russia",66.4166666666667,94.25,"country","country"
"ru","zhemch-133","Q7835","Q165608","От Крыма до Колы","Zhemchuzhnikov A.M.",1826,1896,"Crimea",45,34,"region","land","Kola Peninsula",67.299444444444,37.550833333333,"region","land"
"ru","polon-096","Q18869","Q270","От Кавказа до Варшавы","Polonskij Ja.P.",1819,1898,"Caucasus",42.261111111111,44.121111111111,"region","land","Warsaw",52.23,21.0111111111111,"city","city"
"ru","poets-314","Q80344","Q22647","с надоблачных вершин Олимпа сходим В Троянские","Vostokov A.H.",1781,1864,"Mount Olympus",40.06,22.35,"mountain","mountain","Troy",39.9575,26.238888888889,"ancient city","ancient city"
"ru","poets-151","Q85416","Q152348","из Кубры в Кастальский","Hvostov D.I.",1757,1835,"Kubra",53.1224,48.4551,"river","river","Castalian Spring",38.4830555556,22.5055555556,"default","spring"
"ru","poets-120","Q645","Q14294","От Невы до Тага","Grammatin N.F.",1786,1827,"Neva",59.9447,30.3094,"river","river","Tagus River",38.8525,-9.0137,"river","river"
"ru","sluc-651","Q7355","Q5089","С Желтой реки до священных лесов светлоструйного Ганга","Sluchevskij K.K.",1837,1904,"Yellow River",36.1241944444444,116.097666666667,"river","river","Ganges",30.1451,78.5974,"river","river"
"ru","1830-239","Q1471","Q34497","с берегов ли шумной Сены , Иль на гранит Святой Елены","Podolinskij A.I.",1806,1886,"Seine",49.434722222222,0.1175,"river","river","Saint Helena",-15.95,-5.7166666666667,"island","island"
"ru","1830-393","Q72303","Q1288","С товаром тащится литвин От Арарата до Карпата","Kukolnik N.V.",1809,1868,"Mount Ararat",39.70186,44.29842,"mountain","mountain","Carpathian Mountains",47,25.5,"mountain","mountain"
"ru","1830-393","Q72303","Q1288","От Арарата до Карпата","Kukolnik N.V.",1809,1868,"Mount Ararat",39.70186,44.29842,"mountain","mountain","Carpathian Mountains",47,25.5,"mountain","mountain"
"ru","1830-393","Q1288","Q52842","От Арарата до Карпата , С Амура в Калиш","Kukolnik N.V.",1809,1868,"Carpathian Mountains",47,25.5,"mountain","mountain","Kalisz",51.757,18.083,"city","city"
"ru","bene-097","Q2288","Q5484","с чела , Из Тверской земли широко , Волгу в Каспий","Benediktov V.G.",1807,1873,"Tver",56.857827777778,35.921927777778,"city","city","Caspian Sea",42,50.5,"lake","lake"
"ru","bene-097","Q2288","Q5484","Из Тверской земли широко , Волгу в Каспий","Benediktov V.G.",1807,1873,"Tver",56.857827777778,35.921927777778,"city","city","Caspian Sea",42,50.5,"lake","lake"
"ru","pavl-008","Q1935566","Q33959","из Сокольников я в Ниццу","Pavlova K.K.",1807,1893,"Sokolniki District",55.79472222,37.67638889,"city part","city part","Nice",43.701944444444,7.2683333333333,"city","city"
"ru","odoe-025-1","Q2235","Q159261","из родного Новагорода , Выходит на Московский","Odoevskij A.I.",1802,1839,"Veliky Novgorod",58.52099,31.27579,"city","city","Moskovsky",55.59911,37.35495,"city","city"
"ru","dmit-345","Q548","Q645","От Вислы до Невы","Dmitriev I.I.",1760,1837,"Vistula",54.3641,18.9522,"river","river","Neva",59.9447,30.3094,"river","river"
"ru","pole-087","Q132947","Q656","из песка , Которых около Валдая , Раз десять в Питер","Polezhaev A. I.",1804,1838,"Valday",57.966666666667,33.25,"city","city","Saint Petersburg",59.95,30.316666666667,"city","city"
"ru","pole-087","Q179751","Q10555398","С брегов Аракса до Кубани","Polezhaev A. I.",1804,1838,"Aras River",40.0184,48.4535,"river","river","Kuban",45.3333333333333,39,"region","region"
"ru","pole-091","Q156557","Q103703","от Куры на Аргун","Polezhaev A. I.",1804,1838,"Kura River",39.2864,49.4278,"river","river","Argun",43.3,45.866666666667,"city","city"
"ru","mina-102","Q645","Q10555398","От Невы и до Кубани","Minaev D.D.",1835,1889,"Neva",59.9447,30.3094,"river","river","Kuban",45.3333333333333,39,"region","region"
"ru","maik-324","Q545","Q34575","от Балтики и до Эгейских вод","Majkov A.N.",1821,1897,"Baltic Sea",58,20,"sea","sea","Aegean Sea",38.5,25.3,"sea","sea"
"ru","maik-153","Q72425","Q72672","От Пуццоло до Сорренто","Majkov A.N.",1821,1897,"Pozzuoli",40.823055555556,14.122222222222,"city","city","Sorrento",40.627777777778,14.373611111111,"city","city"
"ru","maik-496","Q46","Q645","С широких врат в Европу ; а в Неву","Majkov A.N.",1821,1897,"Europe",48.690959,9.14062,"continent","continent","Neva",59.9447,30.3094,"river","river"
"ru","maik-332","Q182445","Q993","от Прута до Камчатки","Majkov A.N.",1821,1897,"Prut",45.4688,28.2072,"river","river","Kamchatka Peninsula",57,160,"region","land"
"ru","maik-332","Q133274","Q515809","С высот Кремля и до высот Тайгета","Majkov A.N.",1821,1897,"Moscow Kremlin",55.7516666666667,37.6177777777778,"city part","city part","Taygetus",37.1,22.3,"mountain","mountain"
"ru","surik-151","Q161994","Q156747","С Ромен до Полтавы","Surikov I.Z.",1841,1880,"Romny",50.742812790184,33.487908121222,"city","city","Poltava",49.5894444444444,34.5513888888889,"city","city"
"ru","zhuk-493","Q993","Q1653","От Камчатки до Дуная","Zhukovskij V.A.",1783,1852,"Kamchatka Peninsula",57,160,"region","land","Danube",48.0951111111111,8.15488888888889,"river","river"
"ru","zhuk-492","Q18869","Q5971","От Кавказа до Алтая","Zhukovskij V.A.",1783,1852,"Caucasus",42.261111111111,44.121111111111,"region","land","Altai Republic",50.916666666667,86.916666666667,"region","region"
"ru","zhuk-492","Q5971","Q40855","От Кавказа до Алтая , От Амура до Днепра","Zhukovskij V.A.",1783,1852,"Altai Republic",50.916666666667,86.916666666667,"region","region","Dnieper",46.4964,32.2872,"river","river"
"ru","zhuk-503","Q80344","Q80344","от Олимпа Олимпа , Или взлетал на Олимп","Zhukovskij V.A.",1783,1852,"Mount Olympus",40.06,22.35,"mountain","mountain","Mount Olympus",40.06,22.35,"mountain","mountain"
